date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:00	102640/102640	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:14:59%20GMT	https://www.escuelaing.edu.co/es/personal/julian-alberto-gutierrez-lopez/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/julian-alberto-gutierrez-lopez/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:00	26662/26662	---M--	200	added ('OK')	image/jpeg	etag:%228421aeb9048e6d7495918824741e3c2b%22	https://escuelaing.s3.amazonaws.com/production/images/79512755_Foto.2e16d0ba.fill-440x440_rnfvei4.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=zrx1KEdhHZH%2Bs5LG4%2BWV3mrPH5E%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/79512755_Foto.2e16d0ba.fill-440x440_rnfvei474c1.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:00	105630/105630	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:00%20GMT	https://www.escuelaing.edu.co/es/personal/isidro-hernandez-rodriguez/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/isidro-hernandez-rodriguez/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:01	37567/37567	---M--	200	added ('OK')	image/jpeg	etag:%224c99ac181235ca698925f7a66e7be50e%22	https://escuelaing.s3.amazonaws.com/production/images/79425455.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=S6eXgr0oXbj%2F%2BFwg7wuH8Uq%2BtCk%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/79425455.2e16d0ba.fill-440x440be55.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:01	101174/101174	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:00%20GMT	https://www.escuelaing.edu.co/es/personal/william-augusto-jimenez-santana/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/william-augusto-jimenez-santana/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:01	28802/28802	---M--	200	added ('OK')	image/jpeg	etag:%22293666f71078c0efc4f796707bbe93fc%22	https://escuelaing.s3.amazonaws.com/production/images/80412461_Foto.2e16d0ba.fill-440x440_Wajus8f.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=QSHNd743OtttIJrUdUyi80yvYVI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/80412461_Foto.2e16d0ba.fill-440x440_Wajus8fca94.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:01	95029/95029	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:00%20GMT	https://www.escuelaing.edu.co/es/personal/miguel-alfonso-montoya-olarte/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/miguel-alfonso-montoya-olarte/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:02	36540/36540	---M--	200	added ('OK')	image/jpeg	etag:%2297a0b78b073d2f5445b7a0bfe7065e1f%22	https://escuelaing.s3.amazonaws.com/production/images/19330962.2e16d0ba.fill-440x440_mYLx4kU.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=b0g5Jx%2Bt2u%2BDUQ6V9dhH8idWzmI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/19330962.2e16d0ba.fill-440x440_mYLx4kU7137.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:02	9786/9786	---M--	200	added ('OK')	image/jpeg	etag:%22f3a766c1266faf642f746c85938a405c%22	https://escuelaing.s3.amazonaws.com/production/images/19282703.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=lcVS4pLNPmsRXQOhTMXQFbacd%2Fs%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/19282703.2e16d0ba.fill-440x440a4e2.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:02	103000/103000	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:01%20GMT	https://www.escuelaing.edu.co/es/personal/eduardo-sarmiento-gomez/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/eduardo-sarmiento-gomez/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:05	170097/170097	---M--	200	added ('OK')	image/jpeg	etag:%2246799fc3efeb458ac77087f02cf9f93e%22	https://escuelaing.s3.amazonaws.com/production/images/IMG_1318.max-860x645.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=koPwZOVuXGt90eKmVIndso38l%2Bk%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/IMG_1318.max-860x6452f1f.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:05	94389/94389	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:03%20GMT	https://www.escuelaing.edu.co/es/personal/juan-federico-ricardo-bateman-duran/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/juan-federico-ricardo-bateman-duran/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:05	92160/92160	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:03%20GMT	https://www.escuelaing.edu.co/es/personal/enrique-oswaldo-ferrer-corredor/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/enrique-oswaldo-ferrer-corredor/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:05	91321/91321	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:03%20GMT	https://www.escuelaing.edu.co/es/personal/mauricio-vela-prieto/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/mauricio-vela-prieto/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:05	45369/45369	---M--	200	added ('OK')	image/jpeg	etag:%227c6cd146d90ccf814acb579235cbd688%22	https://escuelaing.s3.amazonaws.com/production/images/Image_4.max-860x645.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=1v06Bv%2BYVWyUWTyftUrL4wMnzKg%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Image_4.max-860x64503a6.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:06	35018/35018	---M--	200	added ('OK')	image/jpeg	etag:%22c55ffe5444d49660db4f48b76b8a7f0b%22	https://escuelaing.s3.amazonaws.com/production/images/FOTO_GABRIELA_BELTRAN.max-860x645.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=fVON9LLPanMZdGey7yhyl2WATVw%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/FOTO_GABRIELA_BELTRAN.max-860x645e563.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:07	54823/54823	---M--	200	added ('OK')	image/jpeg	etag:%2213e3c4a7623513b897b4c531a5440dcb%22	https://escuelaing.s3.amazonaws.com/production/images/FOTO_RAFAEL_MORENO..max-860x645_Tfof5Ub.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=9A4v92B7Q%2F4UcsQbtAkdO6uN1s8%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/FOTO_RAFAEL_MORENO..max-860x645_Tfof5Ub4893.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:07	57998/57998	---M--	200	added ('OK')	image/jpeg	etag:%22f0a5b66556495ec68507903e6c8d4a29%22	https://escuelaing.s3.amazonaws.com/production/images/FOTO_VANESSA_IGWE_qsb0tNq.max-860x645.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=VsRjmGwpWajw4CbAW%2BVfZNMCF%2Bw%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/FOTO_VANESSA_IGWE_qsb0tNq.max-860x645bca7.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:07	11432/11432	---M--	200	added ('OK')	image/png	etag:%22515146375283f2216e996d64dea510de%22	https://escuelaing.s3.amazonaws.com/production/images/ico_financing-2.original.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=4B7ZshlWvkupJ1DSxEN1yFhF7KQ%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/ico_financing-2.original23af.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:11	11700/11700	---M--	200	added ('OK')	image/png	etag:%22f58a825216ff28919e3145ecfe97e3c6%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_3.original_93v0eo2.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=TRafxaeEbJdHF94N0Hb3QSPF2MI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_3.original_93v0eo21bd3.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:11	9221/9221	---M--	200	added ('OK')	image/png	etag:%221da4bbea9e87680aa2399cbfac0631be%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_19.original_IxZ4kMx.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=Pk6KlGcrGt0Ki45qjkPvL0Tny%2F8%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_19.original_IxZ4kMx78b7.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:12	7323/7323	---M--	200	added ('OK')	image/png	etag:%22745735e838cf5f42c7777ad01ea8a9e8%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_13.original_Ndg46kw.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=WEWcLDriRYdCWExtb%2Fp7tEtwBzM%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_13.original_Ndg46kw51f1.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:12	13229/13229	---M--	200	added ('OK')	image/png	etag:%22c12bd3384a2211a2722034c206743a66%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_20.original_TpAd04G.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=SAyuHJwegAknXSwkABWrjYmgK5A%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_20.original_TpAd04G237e.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:13	29240/29240	---M--	200	added ('OK')	image/jpeg	etag:%2212ef4c0486c3b63cd89904e03719d1b3%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_ELECTRICA.width-760_Sj5HPX8.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=1fVpocnv4g4TGwxhJsSlpod8ZLs%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_ELECTRICA.width-760_Sj5HPX83d33.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:13	32663/32663	---M--	200	added ('OK')	image/jpeg	etag:%2210d849fb176615bfb16a6768ffae4153%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_INS_SISTEMAS.width-760_yhu6ubr.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=q10gRLyR2GlHaLZ8jv87C9EXoVI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_INS_SISTEMAS.width-760_yhu6ubr203f.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:14	29051/29051	---M--	200	added ('OK')	image/jpeg	etag:%2256dcafc4fcdf935873a54d52cd31f6ff%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_ELECTRONICA_x.width-760_J2kSOmf.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=rvpc51QKbQ0YXtoUgsd3H7%2Bpp2k%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_ELECTRONICA_x.width-760_J2kSOmf455c.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:14	35098/35098	---M--	200	added ('OK')	image/jpeg	etag:%2297c374148a184e9f70a6d5408ce1444f%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ADMON_EMPRESAS_AD.width-760_xU562Fw.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=2Vjyv%2F8zlYPvYXOPGiku3QJUDx8%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ADMON_EMPRESAS_AD.width-760_xU562Fw4412.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:15	28944/28944	---M--	200	added ('OK')	image/jpeg	etag:%22d0183fae6a21deae6a141c85f0306806%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_MATEMATICAS.width-760_bAzoC5u.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=vgYuIll3Yh4TunXLdSLYdpg5lRY%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_MATEMATICAS.width-760_bAzoC5u1e20.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:15	34531/34531	---M--	200	added ('OK')	image/jpeg	etag:%2222e2f6c4d483d1a9b4147f7fe4309415%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_MECANICA.width-760_GpCV0A7.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=mjdMIWlqoAALzIlxS%2F46%2BLJTnCo%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_MECANICA.width-760_GpCV0A7aefe.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:16	36688/36688	---M--	200	added ('OK')	image/jpeg	etag:%2234983d570589bbed6323791a655598c8%22	https://escuelaing.s3.amazonaws.com/production/images/shutterstock_1159171768.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=eDE%2Bg2MQfrr%2B%2BP72GHu7whMePhA%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/shutterstock_1159171768.width-76073e0.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:17	84957/84957	---M--	200	added ('OK')	image/jpeg	etag:%226026ac4423df69503cb403b274d01aa4%22	https://escuelaing.s3.amazonaws.com/production/images/cabezote-electrica.width-760_Yp2tyHT.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=tyPYBd8nyEoGvblkDCNrSaEQRiI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/cabezote-electrica.width-760_Yp2tyHT56a5.jpg	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:17	139080/139080	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:16%20GMT	https://www.escuelaing.edu.co/es/programas/curso-r-y-python-para-econometria-y-analisis-de-datos-en-economia/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-r-y-python-para-econometria-y-analisis-de-datos-en-economia/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:17	48417/48417	---M--	200	added ('OK')	image/png	etag:%221966cd93c5cdd28f05e78457314ee4e3%22	https://escuelaing.s3.amazonaws.com/production/images/8-anos-acreditacion.width-400_BbYuJS1.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=KU%2BbB%2FFi5M0%2Bqtg%2FhIiZHX%2BnOgI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/8-anos-acreditacion.width-400_BbYuJS14990.png	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:17	88572/88572	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Sep%202025%2020:15:16%20GMT	https://www.escuelaing.edu.co/es/programas/ingenieria-electrica-cambios/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/ingenieria-electrica-cambios/index.html	(from https://www.escuelaing.edu.co/es/programas/economia/)
15:15:18	135271/135271	---M--	200	added ('OK')	image/jpeg	etag:%225de46a26fcd79b4ef83ba453599c8f4c%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ADMON_EMPRESAS.min-1440x700_aJxchSp.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=t45TGdHi4h1cu%2FFjF24CJmvyZWI%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ADMON_EMPRESAS.min-1440x700_aJxchSp6ce9.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:19	479956/479956	---M--	200	added ('OK')	image/jpeg	etag:%222dfc11409085c57082c4e1f582fe20d4%22	https://escuelaing.s3.amazonaws.com/production/original_images/_DSC8304.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=ELjilOvuLtPKfIuZQBfUATwLIkw%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/original_images/_DSC8304e5d4.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:19	91326/91326	---M--	200	added ('OK')	image/jpeg	etag:%22afeb1a39924b3b8605e9faefe26a65df%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC5223.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=VQu2fVJoQlkqR35ptniruCnFGpw%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC5223.width-7608cb1.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:19	29007/29007	---M--	200	added ('OK')	image/jpeg	etag:%22480e429777ad31e5804c8b35978b98fb%22	https://escuelaing.s3.amazonaws.com/production/images/descarga_KYCMUQ2.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=%2Bsrv6RnfWF3tCbETSItHRevtRnQ%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/descarga_KYCMUQ2.width-76069ba.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:20	43205/43205	---M--	200	added ('OK')	image/jpeg	etag:%2233b3f655393d53d01f14bf202ee36f8c%22	https://escuelaing.s3.amazonaws.com/production/images/Estudiantes_sonrientes_en_el_campus.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=MqLPIY8tzDh52eK2YuQ5R4A15oM%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Estudiantes_sonrientes_en_el_campus.width-760e4bd.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:20	165608/165608	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:19%20GMT	https://www.escuelaing.edu.co/es/campus/por-que-estudiar-administracion-de-empresas/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/campus/por-que-estudiar-administracion-de-empresas/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:20	139312/139312	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:19%20GMT	https://www.escuelaing.edu.co/es/minisitios/agrupacion-de-estudiantes-alfa/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/minisitios/agrupacion-de-estudiantes-alfa/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:21	67448/67448	---M--	200	added ('OK')	image/jpeg	etag:%229768bcf4775060d8ce7c7b528d1782d1%22	https://escuelaing.s3.amazonaws.com/production/images/industrial-principal_O1PhjwU.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=xrfyjIpqy9cEd8cC6cRqCBvmh5s%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/industrial-principal_O1PhjwU.width-76099ce.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:21	174084/174084	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:20%20GMT	https://www.escuelaing.edu.co/es/investigacion-e-innovacion/grupo-de-investigacion-empresas-y-emprendimientos-de-base-tecnologica-emtec/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/investigacion-e-innovacion/grupo-de-investigacion-empresas-y-emprendimientos-de-base-tecnologica-emtec/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:22	108720/108720	---M--	200	added ('OK')	image/jpeg	etag:%22548988f284dacdc00df5c0596b5d4189%22	https://escuelaing.s3.amazonaws.com/production/images/GRUPO_DE_ESTUDIANTESmax-1440x700.min-700x600_muHtymj.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=VkstduLZIJ5PUEBuVF1tkrYlt8s%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/GRUPO_DE_ESTUDIANTESmax-1440x700.min-700x600_muHtymj82a5.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:22	188789/188789	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:21%20GMT	https://www.escuelaing.edu.co/es/investigacion-e-innovacion/centro-de-estudios-gerencia-y-transformacion-empresarial/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/investigacion-e-innovacion/centro-de-estudios-gerencia-y-transformacion-empresarial/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:22	162910/162910	---M--	200	added ('OK')	image/jpeg	etag:%220def99f94b06f417219fa95a0242f192%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC0694.min-700x600.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=N5a5%2Fc5LcawY55%2B%2FBUVHqEQBI3I%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC0694.min-700x60054f7.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:22	38055/38055	---M--	200	added ('OK')	image/jpeg	etag:%2284126fece10c872162bdfa000301e28e%22	https://escuelaing.s3.amazonaws.com/production/images/IMG_4126.2.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=Bv4f9pHKdtpAxiLHsnoupBSfAfs%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/IMG_4126.2.2e16d0ba.fill-440x440c6a7.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:23	39654/39654	---M--	200	added ('OK')	image/jpeg	etag:%22449147bd1b1c5edee0a998af1720617a%22	https://escuelaing.s3.amazonaws.com/production/images/80496211.2e16d0ba.fill-440x440_bdyJPNY.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=J6oS7EqO1yUfCJo03JlDiQpJQY0%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/80496211.2e16d0ba.fill-440x440_bdyJPNY86d3.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:24	37515/37515	---M--	200	added ('OK')	image/jpeg	etag:%22a2313e2569663da7a593b4181270ea94%22	https://escuelaing.s3.amazonaws.com/production/images/9531247.2e16d0ba.fill-440x440_pvRsXAy.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=CQqUWvghskZ%2Fn4IoCURxyJ9GsKQ%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/9531247.2e16d0ba.fill-440x440_pvRsXAy66e6.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:24	92576/92576	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:23%20GMT	https://www.escuelaing.edu.co/es/personal/juan-carlos-illera-correal/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/juan-carlos-illera-correal/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:24	37176/37176	---M--	200	added ('OK')	image/jpeg	etag:%22d2bbe9177857404210cfc3d9ab2ee3e9%22	https://escuelaing.s3.amazonaws.com/production/images/1018415383.2e16d0ba.fill-440x440_TUDMAzm.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=2nt%2BsDMwXwqh0aVaiahXQQ0FnDk%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/1018415383.2e16d0ba.fill-440x440_TUDMAzm3874.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:25	92134/92134	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:23%20GMT	https://www.escuelaing.edu.co/es/personal/cesar-augusto-hernandez-rincon/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/cesar-augusto-hernandez-rincon/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:25	93699/93699	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:15:24%20GMT	https://www.escuelaing.edu.co/es/personal/diana-carolina-cabra-ballesteros/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/diana-carolina-cabra-ballesteros/index.html	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
15:15:25	31786/31786	---M--	200	added ('OK')	image/jpeg	etag:%22bf52a4b918091977f7b221bc0a81bef8%22	https://escuelaing.s3.amazonaws.com/production/images/1054090032.2e16d0ba.fill-440x440_C7vClLJ.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=nZiFKGmDH6gx38%2B5YRm0dqT9sX0%3D&Expires=1760817929	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/1054090032.2e16d0ba.fill-440x440_C7vClLJf050.jpg	(from https://www.escuelaing.edu.co/es/programas/administracion-de-empresas/)
